country,course,project,id,year,month,date,gradient,site,treatment,plot_id,functional_group,family,name_2020,genus,species,individual_nr,plant_height_cm,nr_leaves,number_leaves_scan,wet_mass_g,dry_mass_g,leaf_area_cm2,sla_cm2_g,ldmc,leaf_thickness_mm,area_flag,dry_flag,wet_flag
PE,Puna,T,GIB6888,2019,April,2019-04-18,1,QUE,B,5,Gramminoid,Cyperaceae,Carex pichinchensis,Carex,pichinchensis,5,21,1,1,0.327,0.118,NA,NA,0.36085626911314983,NA,NA,NA,NA
PE,Puna,T,ITT9800,2019,November,2019-11-24,1,TRE,B,3,Woody,Ericaceae,Pernettya prostrata,Pernettya,prostrata,2,4.5,5,5,0.024399999999999998,0.012,0.8137399999999999,67.81166666666665,0.49180327868852464,0.44433333333333336,NA,NA,NA
PE,Puna,T,ITU5045,2019,November,2019-11-22,1,QUE,B,1,Forb,Apiaceae,Oreomyrrhis andicola,Oreomyrrhis,andicola,2,7.5,2,2,0.137,0.052,4.45675,85.70673076923079,0.3795620437956204,0.23433333333333334,NA,NA,NA
PE,Puna,T,ITV4961,2019,November,2019-11-22,1,QUE,B,1,Gramminoid,Juncaceae,Luzula racemosa,Luzula,racemosa,1,11.2,2,2,0.0555,0.023,2.2597,98.24782608695652,0.4144144144144144,0.17433333333333334,NA,NA,NA
PE,Puna,T,ITW1042,2019,November,2019-11-22,1,QUE,B,5,Forb,Campanulaceae,Lysipomia glandulifera,Lysipomia,glandulifera,2,0.5,NA,35,8.285714285714286e-4,2.571428571428571e-4,0.04128857142857143,160.56666666666672,0.3103448275862068,0.11866666666666667,NA,NA,NA
PE,Puna,T,ITX7571,2019,November,2019-11-22,1,QUE,B,5,Woody,Hypericaceae,Hypericum andinum,Hypericum,andinum,2,5.5,NA,1,0.092,0.043,7.2057,167.57441860465119,0.46739130434782605,0.16033333333333333,NA,NA,NA
PE,Puna,T,IUE3484,2019,November,2019-11-24,1,TRE,B,3,Gramminoid,Cyperaceae,Carex pygmaea,Carex,pygmaea,1,7,3,3,0.034999999999999996,0.013,1.6842333333333332,129.55641025641026,0.37142857142857144,0.24366666666666667,NA,NA,NA
PE,Puna,T,ITZ8045,2019,November,2019-11-24,1,TRE,B,3,Woody,Ericaceae,Pernettya prostrata,Pernettya,prostrata,1,7,5,5,0.0332,0.0166,0.8519399999999999,51.32168674698794,0.5,0.5493333333333333,NA,NA,NA
PE,Puna,T,IUA1038,2019,November,2019-11-22,1,QUE,B,1,Forb,Apiaceae,Oreomyrrhis andicola,Oreomyrrhis,andicola,1,5.5,2,2,0.124,0.045,3.5922,79.82666666666667,0.3629032258064516,0.20400000000000001,NA,NA,NA
PE,Puna,T,IUB8034,2019,November,2019-11-22,1,QUE,B,1,Gramminoid,Poaceae,Bromus lanatus,Bromus,lanatus,1,13,1,1,0.13,0.05,5.9912,119.824,0.38461538461538464,0.28733333333333333,NA,NA,NA
PE,Puna,T,IUC0214,2019,November,2019-11-22,1,QUE,B,5,Woody,Hypericaceae,Hypericum andinum,Hypericum,andinum,1,5,NA,1,0.174,0.068,9.1734000000000009,134.9029411764706,0.3908045977011495,0.1366666666666667,NA,NA,NA
PE,Puna,T,IUD0362,2019,November,2019-11-22,1,QUE,B,5,Woody,Hypericaceae,Hypericum andinum,Hypericum,andinum,3,4,NA,1,0.079,0.032,4.7202,147.50625,0.4050632911392405,0.13133333333333333,NA,NA,NA
PE,Puna,T,IUK6169,2019,November,2019-11-24,1,TRE,B,3,Gramminoid,Cyperaceae,Carex pygmaea,Carex,pygmaea,2,4.5,3,3,0.016999999999999998,0.009333333333333334,1.1346,121.56428571428572,0.5490196078431374,0.23066666666666666,NA,NA,NA
PE,Puna,T,IUF0274,2019,November,2019-11-24,1,TRE,B,3,Woody,Ericaceae,Gaultheria glomerata,Gaultheria,glomerata,3,5,3,3,0.06166666666666667,0.026,2.2071333333333336,84.8897435897436,0.4216216216216216,0.465,NA,NA,NA
PE,Puna,T,IUG3215,2019,November,2019-11-22,1,QUE,B,1,Gramminoid,Juncaceae,Luzula racemosa,Luzula,racemosa,3,11,2,2,0.0955,0.0385,3.2887,85.42077922077922,0.4031413612565445,0.22633333333333333,NA,NA,NA
PE,Puna,T,IUH9165,2019,November,2019-11-22,1,QUE,B,1,Gramminoid,Juncaceae,Luzula racemosa,Luzula,racemosa,2,10,2,2,0.0485,0.0205,2.13475,104.1341463414634,0.422680412371134,0.18733333333333332,NA,NA,NA
PE,Puna,T,IUI4826,2019,November,2019-11-22,1,QUE,B,3,Forb,Campanulaceae,Lysipomia glandulifera,Lysipomia,glandulifera,1,0.5,NA,50,8.6e-4,2.8000000000000003e-4,0.050168,179.17142857142855,0.32558139534883723,0.126,NA,NA,NA
PE,Puna,T,IUJ4254,2019,November,2019-11-22,1,QUE,B,1,Forb,Asteraceae,Aphanactis villosa,Aphanactis,villosa,2,2,5,5,0.017,0.003,0.65394,217.98,0.1764705882352941,0.22866666666666666,NA,NA,NA
PE,Puna,T,LKI8554,2019,November,2019-11-28,1,ACJ,B,3,Gramminoid,Cyperaceae,Carex pygmaea,Carex,pygmaea,3,7.5,3,3,0.018333333333333333,0.015,1.7484,116.56,0.8181818181818181,0.22633333333333333,NA,NA,NA
PE,Puna,T,IUL2143,2019,November,2019-11-24,1,TRE,B,3,Woody,Ericaceae,Pernettya prostrata,Pernettya,prostrata,3,4.5,5,5,0.025,0.012,0.65984,54.986666666666665,0.48,0.541,NA,NA,NA
PE,Puna,T,IUM6261,2019,November,2019-11-22,1,QUE,B,1,Forb,Asteraceae,Werneria nubigena,Werneria,nubigena,3,10.5,1,1,1.111,0.224,12.1928,54.43214285714286,0.20162016201620162,0.873,NA,NA,NA
PE,Puna,T,IUN5509,2019,November,2019-11-22,1,QUE,B,5,Gramminoid,Juncaceae,Luzula racemosa,Luzula,racemosa,3,2,5,5,0.003,0.002,0.19192,95.96000000000001,0.6666666666666666,0.24733333333333335,NA,NA,NA
PE,Puna,T,IUO8617,2019,November,2019-11-22,1,QUE,B,5,Forb,Asteraceae,Oritrophium hieracioides,Oritrophium,hieracioides,3,1,2,2,0.1595,0.0435,3.7068,85.21379310344828,0.2727272727272727,0.37866666666666665,NA,NA,NA
PE,Puna,T,IUP4458,2019,November,2019-11-22,1,QUE,B,3,Forb,Gentianaceae,Gentiana sedifolia,Gentiana,sedifolia,1,3,NA,NA,NA,NA,NA,NA,NA,0.248,NA,NA,NA
PE,Puna,T,IUQ4537,2019,November,2019-11-22,1,QUE,B,2,Gramminoid,Poaceae,Agrostis breviculmis,Agrostis,breviculmis,3,3,NA,20,0.0032,0.0019,0.181555,95.55526315789473,0.59375,0.162,NA,NA,NA
PE,Puna,T,IUR6018,2019,November,2019-11-22,1,QUE,B,2,Woody,Ericaceae,Vaccinium floribundum,Vaccinium,floribundum,3,4,10,10,0.0152,0.008799999999999999,0.45796000000000003,52.0409090909091,0.5789473684210525,0.432,NA,NA,NA
PE,Puna,T,IUS0451,2019,November,2019-11-22,1,QUE,B,1,Forb,Asteraceae,Werneria nubigena,Werneria,nubigena,2,9,1,1,0.651,0.122,6.1352,50.28852459016394,0.18740399385560674,0.789,NA,NA,NA
PE,Puna,T,IUT6996,2019,November,2019-11-22,1,QUE,B,5,Gramminoid,Juncaceae,Luzula racemosa,Luzula,racemosa,2,4,5,5,0.008400000000000001,0.004,0.39918,99.79499999999999,0.4761904761904761,0.266,NA,NA,NA
PE,Puna,T,IUU4411,2019,November,2019-11-22,1,QUE,B,5,Forb,Asteraceae,Oritrophium hieracioides,Oritrophium,hieracioides,2,1.5,2,2,0.109,0.0285,2.5689,90.13684210526316,0.26146788990825687,0.47600000000000003,NA,NA,NA
PE,Puna,T,IUV9506,2019,November,2019-11-22,1,QUE,B,3,Forb,Rosaceae,Lachemilla cf vulcanica,Lachemilla,cf vulcanica,2,1.5,4,4,0.02475,0.0125,0.940025,75.202,0.5050505050505051,0.23533333333333334,NA,NA,NA
PE,Puna,T,IUW8129,2019,November,2019-11-22,1,QUE,B,3,Forb,Caprifoliaceae,Belonanthus hispidus,Belonanthus,hispidus,3,0.5,10,10,0.0083,0.0015,0.29114,194.09333333333333,0.18072289156626506,0.34833333333333333,NA,NA,NA
PE,Puna,T,IUX4174,2019,November,2019-11-22,1,QUE,B,4,Forb,Apiaceae,Azorella biloba,Azorella,biloba,2,4,3,3,0.05633333333333334,0.015333333333333332,1.5611333333333333,101.81304347826087,0.272189349112426,0.45866666666666667,NA,NA,NA
PE,Puna,T,IUY0201,2019,November,2019-11-22,1,QUE,B,5,Gramminoid,Poaceae,Calamagrostis tarmensis,Calamagrostis,tarmensis,2,21,1,1,0.04,0.023,1.238,53.82608695652174,0.575,0.2946666666666667,NA,NA,NA
PE,Puna,T,IUZ4757,2019,November,2019-11-22,1,QUE,B,3,Forb,Gentianaceae,Gentiana sedifolia,Gentiana,sedifolia,2,2,NA,NA,NA,NA,NA,NA,NA,0.24466666666666667,NA,NA,NA
PE,Puna,T,IVA5382,2019,November,2019-11-22,1,QUE,B,5,Forb,Asteraceae,Oritrophium hieracioides,Oritrophium,hieracioides,1,1,2,2,0.0905,0.0265,2.0689,78.07169811320756,0.292817679558011,0.398,NA,NA,NA
PE,Puna,T,IVB0204,2019,November,2019-11-22,1,QUE,B,3,Forb,Rosaceae,Lachemilla cf vulcanica,Lachemilla,cf vulcanica,1,1.5,4,4,0.0215,0.0115,0.824625,71.70652173913044,0.5348837209302326,0.42433333333333334,NA,NA,NA
PE,Puna,T,IVC0333,2019,November,2019-11-22,1,QUE,B,3,Forb,Caprifoliaceae,Belonanthus hispidus,Belonanthus,hispidus,1,0.5,10,10,0.0043,8e-4,0.13693,171.1625,0.18604651162790697,0.36033333333333334,NA,NA,NA
PE,Puna,T,IVD0216,2019,November,2019-11-22,1,QUE,B,4,Forb,Apiaceae,Azorella biloba,Azorella,biloba,1,3.5,3,3,0.06466666666666666,0.018,1.3818000000000001,76.76666666666668,0.27835051546391754,0.5363333333333333,NA,NA,NA
PE,Puna,T,IVE3613,2019,November,2019-11-22,1,QUE,B,5,Gramminoid,Poaceae,Calamagrostis tarmensis,Calamagrostis,tarmensis,1,24,1,1,0.065,0.034,1.7628,51.84705882352941,0.5230769230769231,0.39,NA,NA,NA
PE,Puna,T,IVF2688,2019,November,2019-11-22,1,QUE,B,5,Gramminoid,Juncaceae,Luzula racemosa,Luzula,racemosa,1,4,5,5,0.0082,0.0038,0.34306000000000003,90.27894736842106,0.46341463414634143,0.39499999999999996,NA,NA,NA
PE,Puna,T,IVG4185,2019,November,2019-11-22,1,QUE,B,3,Forb,Rosaceae,Lachemilla cf vulcanica,Lachemilla,cf vulcanica,3,1.5,2,2,0.0175,0.0085,0.70675,83.1470588235294,0.4857142857142857,0.29733333333333334,NA,NA,NA
PE,Puna,T,IVH4583,2019,November,2019-11-22,1,QUE,B,3,Forb,Caprifoliaceae,Belonanthus hispidus,Belonanthus,hispidus,2,0.4,10,10,0.0085,0.002,0.23144,115.72,0.23529411764705882,0.44966666666666666,NA,NA,NA
PE,Puna,T,IVI4829,2019,November,2019-11-22,1,QUE,B,3,Forb,Geraniaceae,Geranium sessiliflorum,Geranium,sessiliflorum,3,2.5,5,5,0.0428,0.0106,1.20712,113.87924528301886,0.2476635514018692,0.177,NA,NA,NA
PE,Puna,T,IVJ2672,2019,November,2019-11-22,1,QUE,B,2,Woody,Ericaceae,Vaccinium floribundum,Vaccinium,floribundum,2,2.5,10,10,0.0056,0.0024000000000000002,0.21156000000000003,88.15,0.4285714285714286,0.42333333333333334,NA,NA,NA
PE,Puna,T,IVK0128,2019,November,2019-11-21,1,TRE,C,1,Fern,Lycopodiaceae,Lycopodium clavatum,Lycopodium,clavatum,3,10,NA,1,NA,NA,NA,NA,NA,0.254,NA,NA,NA
PE,Puna,T,IVL2862,2019,November,2019-11-21,1,ACJ,C,1,Woody,Ericaceae,Gaultheria glomerata,Gaultheria,glomerata,3,20,2,2,0.1955,0.063,5.45535,86.59285714285714,0.32225063938618925,0.4696666666666667,NA,NA,NA
PE,Puna,T,IVM7791,2019,November,2019-11-21,1,ACJ,C,1,Gramminoid,Cyperaceae,Carex pichinchensis,Carex,pichinchensis,2,30,1,1,0.126,0.05,4.7585,95.16999999999999,0.39682539682539686,0.219,NA,NA,NA
PE,Puna,T,IVN2451,2019,November,2019-11-22,1,QUE,B,1,Forb,Asteraceae,Perezia pungens,Perezia,pungens,2,3,1,1,0.498,0.14,10.195,72.82142857142857,0.2811244979919679,0.511,NA,NA,NA
PE,Puna,T,IVO6128,2019,November,2019-11-21,1,ACJ,C,1,Woody,Hypericaceae,Hypericum andinum,Hypericum,andinum,1,27,NA,1,0.373,0.181,23.9691,132.42596685082873,0.48525469168900803,0.18100000000000002,NA,NA,NA
PE,Puna,T,IVP1470,2019,November,2019-11-22,1,QUE,B,1,Forb,Violaceae,Viola pygmaea,Viola,pygmaea,3,3.5,5,5,0.056999999999999995,0.0094,0.97936,104.18723404255319,0.1649122807017544,0.466,NA,NA,NA
PE,Puna,T,IVQ3541,2019,November,2019-11-21,1,TRE,C,1,Fern,Lycopodiaceae,Lycopodium clavatum,Lycopodium,clavatum,2,12,NA,1,NA,NA,NA,NA,NA,0.11666666666666667,NA,NA,NA
PE,Puna,T,IVR0347,2019,November,2019-11-21,1,ACJ,C,1,Woody,Ericaceae,Gaultheria glomerata,Gaultheria,glomerata,2,17.5,2,2,0.1865,0.0575,4.76635,82.89304347826086,0.3083109919571046,0.49133333333333334,NA,NA,NA
PE,Puna,T,IVS8856,2019,November,2019-11-21,1,ACJ,C,1,Gramminoid,Cyperaceae,Carex pichinchensis,Carex,pichinchensis,1,34,1,1,0.294,0.124,11.9838,96.64354838709677,0.4217687074829932,0.208,NA,NA,NA
PE,Puna,T,IVT4338,2019,November,2019-11-22,1,QUE,B,1,Forb,Asteraceae,Perezia pungens,Perezia,pungens,1,3,1,1,0.505,0.139,11.0522,79.51223021582733,0.27524752475247527,0.46166666666666667,NA,NA,NA
PE,Puna,T,IVU2534,2019,November,2019-11-21,1,ACJ,C,1,Forb,Asteraceae,Hieracium cf. mandonii,Hieracium,cf. mandonii,3,11,1,1,0.202,0.035,7.0568,201.62285714285713,0.17326732673267328,0.24866666666666667,NA,NA,NA
PE,Puna,T,IVV6188,2019,November,2019-11-22,1,QUE,B,1,Forb,Violaceae,Viola pygmaea,Viola,pygmaea,2,4,5,5,0.0438,0.0082,0.72786,88.76341463414633,0.18721461187214614,0.3883333333333333,NA,NA,NA
PE,Puna,T,IVW2803,2019,November,2019-11-21,1,TRE,C,1,Fern,Lycopodiaceae,Lycopodium clavatum,Lycopodium,clavatum,1,12,NA,1,NA,NA,NA,NA,NA,0.15433333333333332,NA,NA,NA
PE,Puna,T,IVX2213,2019,November,2019-11-21,1,ACJ,C,1,Woody,Ericaceae,Gaultheria glomerata,Gaultheria,glomerata,1,17,2,2,0.19,0.1025,4.40635,42.98878048780488,0.5394736842105263,0.529,NA,NA,NA
PE,Puna,T,IVY5998,2019,November,2019-11-21,1,ACJ,C,1,Gramminoid,Poaceae,Calamagrostis cf. amoena,Calamagrostis,cf. amoena,3,48.5,1,1,0.115,0.065,3.4592,53.21846153846154,0.5652173913043478,0.445,NA,NA,NA
PE,Puna,T,IVZ7391,2019,November,2019-11-21,1,TRE,C,3,Gramminoid,Cyperaceae,Trichophorum rigidum,Trichophorum,rigidum,2,38,3,3,0.023666666666666666,0.015333333333333332,1.1914333333333333,77.70217391304348,0.647887323943662,0.4276666666666667,NA,NA,NA
PE,Puna,T,IWA1191,2019,November,2019-11-21,1,ACJ,C,1,Forb,Asteraceae,Hieracium cf. mandonii,Hieracium,cf. mandonii,2,19,1,1,0.369,0.066,10.2072,154.65454545454546,0.17886178861788618,0.24733333333333332,NA,NA,NA
PE,Puna,T,IWB8950,2019,November,2019-11-22,1,QUE,B,3,Gramminoid,Juncaceae,Luzula racemosa,Luzula,racemosa,3,11.5,2,2,0.078,0.035,3.23935,92.55285714285714,0.44871794871794873,0.264,NA,NA,NA
PE,Puna,T,IWC1343,2019,November,2019-11-22,1,QUE,B,2,Gramminoid,Poaceae,Agrostis breviculmis,Agrostis,breviculmis,2,3,NA,24,0.00225,0.0011666666666666668,0.14280833333333334,122.40714285714286,0.5185185185185186,0.176,NA,NA,NA
PE,Puna,T,IWD3695,2019,November,2019-11-21,1,ACJ,C,1,Fern,Pteridaceae,Eriosorus cheilanthoides,Eriosorus,cheilanthoides,3,41,1,1,0.824,0.221,14.267,64.55656108597285,0.2682038834951456,0.49733333333333335,NA,NA,NA
PE,Puna,T,IWE5500,2019,November,2019-11-21,1,ACJ,C,1,Gramminoid,Poaceae,Calamagrostis cf. amoena,Calamagrostis,cf. amoena,2,51,1,1,0.116,0.071,3.6549,51.4774647887324,0.6120689655172413,0.4046666666666667,NA,NA,NA
PE,Puna,T,IWF5002,2019,November,2019-11-21,1,TRE,C,3,Gramminoid,Cyperaceae,Trichophorum rigidum,Trichophorum,rigidum,3,21,3,3,0.022000000000000002,0.011666666666666667,0.8344666666666667,71.52571428571429,0.5303030303030303,0.493,NA,NA,NA
PE,Puna,T,IWG2471,2019,November,2019-11-21,1,ACJ,C,1,Forb,Asteraceae,Hieracium cf. mandonii,Hieracium,cf. mandonii,1,17,1,1,0.301,0.042,10.4846,249.63333333333333,0.13953488372093026,0.246,NA,NA,NA
PE,Puna,T,IWH3317,2019,November,2019-11-22,1,QUE,B,3,Gramminoid,Juncaceae,Luzula racemosa,Luzula,racemosa,2,10.5,2,2,0.0625,0.0275,2.52305,91.74727272727273,0.44,0.25666666666666665,NA,NA,NA
PE,Puna,T,IWI6210,2019,November,2019-11-22,1,QUE,B,2,Woody,Ericaceae,Vaccinium floribundum,Vaccinium,floribundum,1,3.5,10,10,0.007000000000000001,0.0033,0.26654,80.76969696969697,0.47142857142857136,0.37766666666666665,NA,NA,NA
PE,Puna,T,IWJ6571,2019,November,2019-11-21,1,ACJ,C,1,Fern,Pteridaceae,Eriosorus cheilanthoides,Eriosorus,cheilanthoides,2,27,1,1,0.36,0.089,11.6728,131.1550561797753,0.24722222222222223,0.209,NA,NA,NA
PE,Puna,T,IWK4935,2019,November,2019-11-21,1,ACJ,C,1,Gramminoid,Poaceae,Calamagrostis cf. amoena,Calamagrostis,cf. amoena,1,54,1,1,0.109,0.045,3.513,78.06666666666666,0.4128440366972477,0.44533333333333336,NA,NA,NA
PE,Puna,T,IWL6104,2019,November,2019-11-21,1,TRE,C,3,Gramminoid,Cyperaceae,Trichophorum rigidum,Trichophorum,rigidum,1,28.5,3,3,0.03,0.016666666666666666,0.9911,59.466,0.5555555555555556,0.47800000000000004,NA,NA,NA
PE,Puna,T,IWM4742,2019,November,2019-11-21,1,ACJ,C,1,Gramminoid,Juncaceae,Luzula racemosa,Luzula,racemosa,3,21,2,2,0.156,0.057,6.4799,113.68245614035087,0.3653846153846154,0.262,NA,NA,NA
PE,Puna,T,IWN3884,2019,November,2019-11-22,1,QUE,B,3,Gramminoid,Juncaceae,Luzula racemosa,Luzula,racemosa,1,7.5,3,3,0.039,0.015,1.5644666666666665,104.29777777777777,0.3846153846153846,0.26866666666666666,NA,NA,NA
PE,Puna,T,IWO0986,2019,November,2019-11-22,1,QUE,B,1,Gramminoid,Juncaceae,Luzula racemosa,Luzula,racemosa,1,4,5,5,0.0174,0.0052,0.44993999999999995,86.52692307692307,0.2988505747126437,0.24633333333333335,NA,NA,NA
PE,Puna,T,IWP2315,2019,November,2019-11-21,1,ACJ,C,1,Fern,Pteridaceae,Eriosorus cheilanthoides,Eriosorus,cheilanthoides,1,43,1,1,0.694,0.19,14.6354,77.02842105263159,0.27377521613832856,0.33366666666666667,NA,NA,NA
PE,Puna,T,IWQ6743,2019,November,2019-11-21,1,ACJ,C,1,Gramminoid,Cyperaceae,Rhynchospora macrochaeta,Rhynchospora,macrochaeta,3,28,1,1,0.209,0.095,7.8282,82.40210526315789,0.4545454545454546,0.271,NA,NA,NA
PE,Puna,T,IWR2253,2019,November,2019-11-21,1,TRE,C,3,Gramminoid,Poaceae,Calamagrostis cf. amoena,Calamagrostis,cf. amoena,3,46,1,1,0.176,0.086,3.8301,44.53604651162791,0.48863636363636365,0.44766666666666666,NA,NA,NA
PE,Puna,T,IWS3335,2019,November,2019-11-21,1,ACJ,C,1,Gramminoid,Juncaceae,Luzula racemosa,Luzula,racemosa,2,20.5,2,2,0.143,0.052,5.4744,105.27692307692308,0.36363636363636365,0.25633333333333336,NA,NA,NA
PE,Puna,T,IWT3419,2019,November,2019-11-22,1,QUE,B,1,Forb,Geraniaceae,Geranium sessiliflorum,Geranium,sessiliflorum,3,3,5,3,0.081,0.02766666666666667,2.6073666666666666,94.24216867469879,0.34156378600823045,0.24166666666666667,NA,NA,NA
PE,Puna,T,IWU8915,2019,November,2019-11-22,1,QUE,B,1,Gramminoid,Juncaceae,Luzula racemosa,Luzula,racemosa,2,6.5,5,5,0.019,0.0066,0.55456,84.02424242424243,0.3473684210526316,0.2713333333333333,NA,NA,NA
PE,Puna,T,IWV7990,2019,November,2019-11-21,1,ACJ,C,1,Woody,Hypericaceae,Hypericum andinum,Hypericum,andinum,3,54,NA,1,0.214,0.108,14.7368,136.45185185185187,0.5046728971962617,0.15033333333333332,NA,NA,NA
PE,Puna,T,IWW7529,2019,November,2019-11-21,1,ACJ,C,1,Gramminoid,Cyperaceae,Rhynchospora macrochaeta,Rhynchospora,macrochaeta,2,37,1,1,0.401,0.165,13.9599,84.60545454545453,0.4114713216957606,0.29433333333333334,NA,NA,NA
PE,Puna,T,IWX6216,2019,November,2019-11-21,1,TRE,C,3,Gramminoid,Poaceae,Calamagrostis cf. amoena,Calamagrostis,cf. amoena,2,41,1,1,0.106,0.062,2.4874,40.119354838709675,0.5849056603773585,0.508,NA,NA,NA
PE,Puna,T,IWY0445,2019,November,2019-11-21,1,ACJ,C,1,Gramminoid,Juncaceae,Luzula racemosa,Luzula,racemosa,1,18,2,2,0.0995,0.0365,4.4539,122.02465753424659,0.36683417085427134,0.24066666666666667,NA,NA,NA
PE,Puna,T,IWZ3764,2019,November,2019-11-22,1,QUE,B,1,Forb,Geraniaceae,Geranium sessiliflorum,Geranium,sessiliflorum,1,4,3,5,0.1156,0.0372,3.3327,89.58870967741936,0.3217993079584775,0.27066666666666667,NA,NA,NA
PE,Puna,T,IXA2440,2019,November,2019-11-22,1,QUE,B,1,Gramminoid,Juncaceae,Luzula racemosa,Luzula,racemosa,3,6,5,5,0.0242,0.0072,0.56762,78.83611111111111,0.2975206611570248,0.45266666666666666,NA,NA,NA
PE,Puna,T,IXB1796,2019,November,2019-11-21,1,ACJ,C,1,Woody,Hypericaceae,Hypericum andinum,Hypericum,andinum,2,71,NA,1,0.264,0.134,18.2415,136.13059701492534,0.5075757575757576,0.13,NA,NA,NA
PE,Puna,T,IXC0631,2019,November,2019-11-21,1,ACJ,C,1,Gramminoid,Cyperaceae,Rhynchospora macrochaeta,Rhynchospora,macrochaeta,1,32,1,1,0.401,0.175,15.3404,87.65942857142858,0.4364089775561097,0.295,NA,NA,NA
PE,Puna,T,IXD8268,2019,November,2019-11-21,1,TRE,C,3,Gramminoid,Poaceae,Calamagrostis cf. amoena,Calamagrostis,cf. amoena,1,25,1,1,0.066,0.04,2.1119,52.7975,0.6060606060606061,0.439,NA,NA,NA
PE,Puna,T,IXE9538,2019,November,2019-11-21,1,ACJ,C,1,Gramminoid,Cyperaceae,Carex pichinchensis,Carex,pichinchensis,3,19,1,1,0.206,0.083,7.1052,85.60481927710843,0.40291262135922334,0.22233333333333333,NA,NA,NA
PE,Puna,T,IXF4803,2019,November,2019-11-22,1,QUE,B,1,Forb,Asteraceae,Perezia pungens,Perezia,pungens,3,4,1,1,0.477,0.11,7.9872,72.61090909090909,0.23060796645702308,0.5733333333333334,NA,NA,NA
PE,Puna,T,IXG1155,2019,November,2019-11-22,1,QUE,B,1,Forb,Geraniaceae,Geranium sessiliflorum,Geranium,sessiliflorum,2,2.5,5,5,0.1684,0.06720000000000001,5.31668,79.11726190476189,0.39904988123515445,0.251,NA,NA,NA
PE,Puna,T,IXH1949,2019,November,2019-11-22,1,QUE,B,3,Gramminoid,Cyperaceae,Carex sp7,Carex,sp7,1,4.5,10,10,0.0087,0.0041,0.25343,61.81219512195121,0.47126436781609204,0.489,NA,NA,NA
PE,Puna,T,IXI5521,2019,November,2019-11-22,1,QUE,B,3,Forb,Asteraceae,Oreithales integrifolia,Oreithales,integrifolia,3,4.5,1,1,0.473,0.12,5.9056,49.21333333333333,0.2536997885835095,0.7503333333333333,NA,NA,NA
PE,Puna,T,IXJ1250,2019,November,2019-11-22,1,QUE,B,3,Forb,Campanulaceae,Lysipomia glandulifera,Lysipomia,glandulifera,2,0.5,NA,23,5.652173913043478e-4,2.6086956521739134e-4,0.05829130434782609,223.45,0.4615384615384616,0.14133333333333334,NA,NA,NA
PE,Puna,T,IXK1218,2019,November,2019-11-22,1,QUE,B,3,Forb,Asteraceae,Antennaria linearifolia,Antennaria,linearifolia,3,1.5,5,5,0.0268,0.010199999999999999,1.04824,102.7686274509804,0.38059701492537307,0.4226666666666667,NA,NA,NA
PE,Puna,T,IXL4654,2019,November,2019-11-22,1,QUE,B,3,Woody,Hypericaceae,Hypericum andinum,Hypericum,andinum,2,5,NA,1,0.075,0.035,5.9867,171.04857142857142,0.46666666666666673,0.11066666666666666,NA,NA,NA
PE,Puna,T,IXM4134,2019,November,2019-11-22,1,QUE,B,3,Forb,Asteraceae,Aphanactis villosa,Aphanactis,villosa,2,1.5,5,5,0.0086,0.0018,0.4332,240.66666666666666,0.20930232558139533,0.273,NA,NA,NA
PE,Puna,T,IXN7759,2019,November,2019-11-22,1,QUE,B,3,Gramminoid,Poaceae,Poa sp2,Poa,sp2,3,5.5,3,4,0.007,0.00375,0.41345,110.25333333333333,0.5357142857142857,0.15233333333333332,NA,NA,NA
PE,Puna,T,IXO4527,2019,November,2019-11-22,1,QUE,B,3,Forb,Asteraceae,Oreithales integrifolia,Oreithales,integrifolia,1,4.2,1,1,0.438,0.12,6.3004,52.50333333333333,0.273972602739726,0.6216666666666667,NA,NA,NA
PE,Puna,T,IXP1210,2019,November,2019-11-22,1,QUE,B,1,Woody,Hypericaceae,Hypericum andinum,Hypericum,andinum,1,9.5,NA,1,0.092,0.045,7.0408,156.46222222222224,0.4891304347826087,0.15566666666666668,NA,NA,NA
PE,Puna,T,IXQ6639,2019,November,2019-11-22,1,QUE,B,3,Forb,Asteraceae,Antennaria linearifolia,Antennaria,linearifolia,2,4,5,5,0.0354,0.013000000000000001,1.41336,108.71999999999998,0.3672316384180791,0.38666666666666666,NA,NA,NA
PE,Puna,T,IXR5858,2019,November,2019-11-22,1,QUE,B,2,Gramminoid,Poaceae,Agrostis breviculmis,Agrostis,breviculmis,1,3,NA,22,0.0015,9.090909090909091e-4,0.11575909090909091,127.335,0.6060606060606061,0.157,NA,NA,NA
PE,Puna,T,IXS1188,2019,November,2019-11-22,1,QUE,B,3,Forb,Asteraceae,Oreithales integrifolia,Oreithales,integrifolia,2,4,1,NA,NA,NA,NA,NA,NA,0.6183333333333334,NA,NA,NA
PE,Puna,T,IXT0096,2019,November,2019-11-22,1,QUE,B,3,Gramminoid,Poaceae,Poa sp2,Poa,sp2,2,5.5,4,NA,NA,NA,NA,NA,NA,0.13366666666666666,NA,NA,NA
PE,Puna,T,IXU1404,2019,November,2019-11-22,1,QUE,B,5,Gramminoid,Poaceae,Poa spicigera,Poa,spicigera,3,7,5,NA,NA,NA,NA,NA,NA,0.15533333333333332,NA,NA,NA
